"slice_pos","pi_slice","id","league_id","league_name","league_abbreviation","season_id","season_name","game_id","game_slug","home_team_id","home_team_name","home_team_location","home_team_nickname","home_team_abbreviation","away_team_id","away_team_name","away_team_location","away_team_nickname","away_team_abbreviation","interval_type","inning","clock_seconds","inning_half","home_team_score","away_team_score","total_score","home_away_score_pair","away_home_score_pair","home_team_outcome","away_team_outcome","is_over","started_at","home_team_final_score","away_team_final_score","r"
46,"34","c0915c43-e4b9-44e8-8b14-2aa07f5111dd","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","a0686d7c-cdbc-4cb3-b9bd-2114ea54c216","mlb-2017-tor-min-2017-09-15-1910","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",8,30,"bottom",3,4,7,"34","43","loss","win",FALSE,"2017-09-16 05:10:00+00",3,4,1
47,"21","2c0b990d-2b07-4a32-8798-6a019c03b49b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","af644673-002e-4468-b89a-eb1fbc18d179","mlb-2018-tor-bos-2018-07-13-1910","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",2,0,"top",1,2,3,"12","21","loss","win",FALSE,"2018-07-14 04:10:00+00",7,13,1
48,"17","3c6ec2f7-b8f2-4c08-9e6e-a7fcc4c0bc42","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","eae453a8-6458-49f9-852f-283447a34271","mlb-2018-sf-cin-2018-08-19-1310","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",4,0,"top",7,1,8,"71","17","win","loss",FALSE,"2018-08-19 22:10:00+00",11,4,1
49,"06","5fca3811-6a38-4496-acf1-5d4d0f5007ef","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","5fca3811-6a38-4496-acf1-5d4d0f5007ef","mlb-2018-det-oak-2018-08-5-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",9,0,"end",6,0,6,"60","06","win","loss",TRUE,"2018-08-06 01:05:00+00",6,0,1
50,"79","a61e9599-b3b5-4903-955d-fc961079746f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","f78a0c88-c29d-41cf-b910-45a3bf670551","mlb-2017-mia-ari-2017-09-22-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",5,30,"bottom",7,9,16,"79","97","win","loss",FALSE,"2017-09-23 06:40:00+00",13,11,1
51,"82","564b9faf-4df3-4965-b58a-9eacb6d1ad71","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","350b9a64-c78c-41ce-8834-7cde129fbe2e","mlb-2018-stl-mil-2018-06-24-1310","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",6,30,"bottom",2,8,10,"28","82","loss","win",FALSE,"2018-06-24 23:10:00+00",2,8,1
52,"14","a06ade70-fa82-429e-ad63-44b58274826b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","baaaffce-0eb6-43cd-810f-22af054da426","mlb-2017-hou-min-2017-05-31-1210","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",4,0,"top",1,4,5,"14","41","loss","win",FALSE,"2017-05-31 22:10:00+00",6,17,1
53,"80","432b77e5-258d-4f5d-b816-6da1610e5e0e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","e0c756f9-6818-459b-b54b-ee4e493c666c","mlb-2018-ari-pit-2018-06-21-1905","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","regularseason",4,30,"bottom",0,8,8,"08","80","loss","win",FALSE,"2018-06-22 04:05:00+00",3,9,1
54,"86","8682e6ff-20d2-4597-80d0-68c4c33e8968","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","8682e6ff-20d2-4597-80d0-68c4c33e8968","mlb-2018-mia-la-2018-04-25-1635","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",9,30,"end",6,8,14,"68","86","loss","win",TRUE,"2018-04-26 04:35:00+00",6,8,1
55,"51","b05f42ea-2000-404d-8ae4-ae4a2d6df90c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b05f42ea-2000-404d-8ae4-ae4a2d6df90c","mlb-2018-atl-mil-2018-07-7-1510","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",9,30,"end",1,5,6,"15","51","loss","win",TRUE,"2018-07-08 01:10:00+00",1,5,1
56,"32","6f63ad54-1c91-414b-81bd-cb20ab2cfbca","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","dd5f131e-bbcf-4b90-b85b-9177a2048d47","mlb-2018-chc-pit-2018-05-29-1905","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",5,0,"top",3,2,5,"32","23","loss","win",FALSE,"2018-05-30 04:05:00+00",6,8,1
57,"82","89146d6b-317a-4819-8032-34cbfab46413","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","2599bd92-c167-4e9c-b27a-be1f17f567d6","mlb-2018-la-col-2018-09-9-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",6,0,"top",2,8,10,"28","82","loss","win",FALSE,"2018-09-10 00:10:00+00",6,9,1
58,"30","95ba4035-20c6-4ae3-aff7-7ffdf7802b83","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","2d850030-d39c-4300-a2fb-463b5a7f2fda","mlb-2017-cle-chw-2017-04-23-1310","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",2,30,"bottom",3,0,3,"30","03","win","loss",FALSE,"2017-04-23 23:10:00+00",6,2,1
59,"66","172c5b69-96f3-4f25-8717-ddf6ee4072bb","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","dcfb5fac-6af5-4072-b8ba-56eafa9d53e7","mlb-2016-phi-nym-2016-09-22-1910","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",10,30,"bottom",6,6,12,"66","66","win","loss",FALSE,"2016-09-23 04:10:00+00",9,8,1
60,"47","291ef91b-45e3-4106-8435-4d1c473e6c6c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","291ef91b-45e3-4106-8435-4d1c473e6c6c","mlb-2017-la-nym-2017-08-5-1605","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",9,30,"end",4,7,11,"47","74","loss","win",TRUE,"2017-08-06 01:05:00+00",4,7,1
61,"09","2de2cbf3-62c2-40f0-ba30-71795729b195","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","1ecb52f7-b466-4699-90cd-5163ac024c73","mlb-2017-chw-min-2017-06-22-1210","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",8,30,"bottom",0,9,9,"09","90","loss","win",FALSE,"2017-06-22 22:10:00+00",0,9,1
62,"38","d00542d6-8e07-4da4-a9b6-6e98401591d2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","d9506696-a5b9-4eab-8e81-1f4793bdce8d","mlb-2018-chw-min-2018-04-15-1310","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",8,30,"bottom",3,8,11,"38","83","loss","win",FALSE,"2018-08-21 04:10:00+00",5,8,1
63,"44","9846c411-abb3-4ce6-9999-799619ba7dc0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","76b9470a-f8e8-4a37-9dc7-e45f0bcebf33","mlb-2018-laa-oak-2018-03-29-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",5,30,"bottom",4,4,8,"44","44","win","loss",FALSE,"2018-03-30 01:05:00+00",6,5,1
64,"60","ec1321f5-ed84-4d7e-b0a4-ca180ff6248f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","2a4b284c-ffd9-49bf-852b-ba0c1dde7be5","mlb-2018-phi-ari-2018-08-8-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",9,0,"top",6,0,6,"60","06","win","loss",FALSE,"2018-08-09 00:40:00+00",6,0,1
65,"95","7c9bce0e-0345-4e6a-9874-b67a1a0e0b14","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","deee53dd-0178-4ae8-958f-55619128054e","mlb-2018-atl-ari-2018-09-9-1310","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",9,30,"bottom",5,9,14,"59","95","loss","win",FALSE,"2018-09-10 01:10:00+00",5,9,1
66,"50","0ad37edf-407a-4f6e-ae06-183d66390441","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","e1f21486-a9c2-4b67-8696-ffb946713d27","mlb-2018-cin-sd-2018-06-1-1910","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","regularseason",5,30,"bottom",0,5,5,"05","50","loss","win",FALSE,"2018-06-02 07:10:00+00",2,7,1
67,"58","c40e6b1d-e241-4c22-81b6-5b990a14b633","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","e825d810-9e60-4da9-b453-7f708d15be2c","mlb-2018-tor-nyy-2018-08-18-1305","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",7,30,"bottom",8,5,13,"85","58","win","loss",FALSE,"2018-08-18 22:05:00+00",11,6,1
68,"22","1a6afeaf-935c-48ab-90d6-973749613819","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","28573887-7425-4d58-8b9c-bde1c7a5c991","mlb-2018-min-tb-2018-04-22-1310","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",6,0,"top",2,2,4,"22","22","win","loss",FALSE,"2018-04-22 22:10:00+00",8,6,1
69,"31","b5cb2d08-158c-4fe9-bebf-3c43bfb6baf9","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","5a86fecb-3b02-4860-8e37-56231c243cd4","mlb-2016-stl-col-2016-09-20-1840","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",3,0,"top",1,3,4,"13","31","loss","win",FALSE,"2016-09-21 05:40:00+00",5,10,1
70,"72","04725354-ff10-4d67-9ed6-65ce1e437468","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","04725354-ff10-4d67-9ed6-65ce1e437468","mlb-2018-atl-la-2018-06-10-1310","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",9,0,"end",7,2,9,"72","27","win","loss",TRUE,"2018-06-11 01:10:00+00",7,2,1
71,"53","efe526fe-db9b-4d98-888b-aabf18c53be4","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","c82f5169-810a-4d3f-bdc3-bc568b570227","mlb-2018-tex-oak-2018-09-9-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",4,30,"bottom",5,3,8,"53","35","win","loss",FALSE,"2018-09-10 01:05:00+00",7,3,1
72,"59","5245bdfd-32fa-4719-b0dd-5d98dd5a7006","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","7c85a3ca-234a-46f5-b6f0-cd3d45c0e653","mlb-2018-pit-chw-2018-05-8-1910","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","regularseason",6,30,"bottom",5,9,14,"59","95","loss","win",FALSE,"2018-05-09 05:10:00+00",6,10,1
73,"40","0d5c6c21-e000-4b3e-873a-c0676bf40dbc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b0035f43-933a-4430-a3f1-38d57d2afcbd","mlb-2018-phi-la-2018-05-29-1910","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",6,30,"bottom",0,4,4,"04","40","loss","win",FALSE,"2018-05-30 07:10:00+00",1,6,1
74,"81","1e512bc8-2261-466f-889a-ee41cf6b409d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","5ea50dca-5d13-4743-bad6-adf4004cce74","mlb-2018-bal-tex-2018-08-2-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","regularseason",2,30,"bottom",8,1,9,"81","18","win","loss",FALSE,"2018-08-03 05:05:00+00",17,8,1
75,"28","7f54cee1-af75-4ea8-afed-65ee7a66e061","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9adb1178-61ee-4424-98ec-f1a4fe6fb25e","mlb-2018-cin-min-2018-04-29-1310","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","regularseason",9,30,"bottom",2,8,10,"28","82","loss","win",FALSE,"2018-04-29 23:10:00+00",2,8,1
76,"48","1925a4cd-947d-41c8-954b-052524ffd055","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","1925a4cd-947d-41c8-954b-052524ffd055","mlb-2017-mil-col-2017-08-20-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",9,30,"end",4,8,12,"48","84","loss","win",TRUE,"2017-08-21 00:10:00+00",4,8,1
77,"11","068c39cd-dc52-489a-bc67-33971e84a129","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","30d0e73b-f564-4b21-a542-2e056a775069","mlb-2017-laa-sea-2017-08-13-1310","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",4,30,"bottom",1,1,2,"11","11","loss","win",FALSE,"2017-08-14 01:10:00+00",2,4,1
78,"17","787a311b-1614-423a-8779-a0c5e7221b8d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","cf9a5eed-9214-40f5-b2bd-3a9a266f7f96","mlb-2016-hou-sea-2016-09-18-1310","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",5,30,"bottom",7,1,8,"71","17","win","loss",FALSE,"2016-09-19 01:10:00+00",7,3,1
79,"45","bc66d21b-5060-45b0-8125-693216d7ffdb","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","76b9470a-f8e8-4a37-9dc7-e45f0bcebf33","mlb-2018-laa-oak-2018-03-29-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",6,30,"bottom",4,5,9,"45","54","win","loss",FALSE,"2018-03-30 01:05:00+00",6,5,1
80,"02","75e68200-e4c4-43c4-b349-3a078e5268e7","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4af06f04-8b3e-43d7-ab9a-e811823e9dd4","mlb-2017-stl-la-2017-05-24-1910","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",4,30,"bottom",0,2,2,"02","20","loss","win",FALSE,"2017-05-25 07:10:00+00",1,6,1
81,"84","4cbf6211-b175-485d-a44d-490e24b9f302","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","8f8465c9-488c-4fbf-a7eb-6aacf3e6a85c","mlb-2018-nyy-tex-2018-05-21-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",6,30,"bottom",4,8,12,"48","84","loss","win",FALSE,"2018-05-22 05:05:00+00",5,10,1
82,"10","151b0080-6f72-4ae3-b6eb-e274142c5ae7","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","3e3c2e19-000a-402b-9406-e4277a6ec349","mlb-2017-ari-mil-2017-05-25-1910","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","regularseason",1,0,"top",0,1,1,"01","10","loss","win",FALSE,"2017-05-26 05:10:00+00",0,4,1
83,"27","fac9a835-7dd4-479e-9df2-9be02f1e689c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","2e4a8dfc-7686-4d27-b62a-dc9d0720a674","mlb-2018-sd-cin-2018-09-8-1610","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","regularseason",4,30,"bottom",7,2,9,"72","27","win","loss",FALSE,"2018-09-09 00:10:00+00",7,2,1
84,"01","3285dddf-f9e7-498e-afa8-85e1beec2314","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","f83aa827-e3cc-46d5-a83b-c4e98c0f201c","mlb-2017-nym-atl-2017-05-4-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",5,30,"bottom",0,1,1,"01","10","loss","win",FALSE,"2017-06-10 22:00:00+00",1,6,1
85,"93","0532e393-1885-4258-adde-c716197e2e5d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","0532e393-1885-4258-adde-c716197e2e5d","mlb-2018-bos-sea-2018-06-17-1310","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","regularseason",9,30,"end",3,9,12,"39","93","loss","win",TRUE,"2018-06-18 01:10:00+00",3,9,1
86,"85","ad007526-856c-4b08-b6d7-8a6ca68ab0ae","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b622867a-2eb3-4218-9c13-0085c3a2693c","mlb-2018-pit-stl-2018-05-31-1815","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","regularseason",8,30,"bottom",5,8,13,"58","85","win","loss",FALSE,"2018-06-01 04:15:00+00",10,8,1
87,"21","4acd7660-5771-4eb9-8d84-8b3a6c367a7d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","2d879324-f47a-44fa-b86b-c2ffccbcb893","mlb-2017-was-nym-2017-09-24-1310","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",3,0,"top",1,2,3,"12","21","loss","win",FALSE,"2017-09-24 22:10:00+00",2,3,1
88,"10","ab58df2b-a1ed-4678-9319-b6da80b7fc48","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","d066df50-b671-4fcb-9f54-069668e0df20","mlb-2017-cle-tex-2017-04-3-1805","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",2,30,"bottom",1,0,1,"10","01","loss","win",FALSE,"2017-04-04 04:05:00+00",5,8,1
89,"55","c33667a9-3e65-4883-a57e-504ba7304620","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","933cbceb-70c5-4932-89fe-ac6be7eedebc","mlb-2018-laa-oak-2018-06-17-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",10,0,"top",5,5,10,"55","55","win","loss",FALSE,"2018-06-18 01:05:00+00",6,5,1
90,"59","fdbc3bf9-b5a7-43a3-bcf6-46dd7b8719f2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","64550867-e277-4a08-8ff0-29e9ee34b987","mlb-2018-col-sf-2018-05-20-1305","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",9,0,"top",9,5,14,"95","59","win","loss",FALSE,"2018-05-21 01:05:00+00",9,5,1
